Review Date,Airline,Verified,Type of Traveller,Month Flown,Route,Class,Seat Comfort,Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Overall Rating,Recommended,Cleaned_Reviews
07-07-2022,Singapore Airlines,True,Couple Leisure,Jun-22,Singapore to Siem Reap,Economy Class,5,5,2,5,4,9,yes,moment got checkin farewell wish disembarkation felt like travelled back time golden day air travel – truly friendly staff ground air perfectly clean spacious tidy cabin made flight enjoyable start finish definitely spend dollar fly singapore airline future
06-07-2022,Singapore Airlines,True,Solo Leisure,Jun-22,Phuket to San Francisco via Singapore,Business Class,2,2,5,1,3,6,no,recently flew tofrom sfo business class worth surface customer service seemed normal far cry past worth extra money upgrade economy premium short like sleeping cubby hole flat position fine getting seat updown ridiculous exercise requiring assistance least bit convenient took 4 hour flight staff get audio working food worst yet trying get glass wine refilled arduous story airline cancellation delay risk flying pdx sfo short layover certainly 5 hour sufficient lame checkin policy process getting boarding pas forced wait 3 hour singapore counter open united lounge sfo great flight flight sfo addition wait rest room amenity like sock travel kit offered think long hard flying business class
02-07-2022,Singapore Airlines,True,Family Leisure,Jun-22,Ho Chi Minh to Denpasar,Economy Class,2,3,1,4,1,2,no,checkin fast could use businessclass checkin counter ppsmember otherwise endless queue boarding slow flight full boarded late crowd recognition solitaireppsmember board cabin crew busy sorting passenger cabinluggage miss slot seat 333 configuration narrow seatpitch ok 17m sufficient however left channel speaker working even exchanging internet working phone either help given connect earlier flight instead proof given flight attendant internet working iphone really helpful reading material basic little foodoptions offered tiny cardboardbox designed reason whatever reason may inattentive inflightcabincrew dinner drink ignored two seatmembers got served drink choice minimum seatrecline similar budgetairlines soap washroom disinfectantkits offered advertised got one request wearing mask mandatory reenforced man middle seat wearing mask chin one crew cared overall crew seemed overworked demotivated typical glass champagne offered ppsmember raised concern really help would good enough cabincrew would fulfilled duty disembarking fast swift well delivery checkedin baggage
25-06-2022,Singapore Airlines,True,Solo Leisure,Jun-22,London to Singapore,Economy Class,4,2,1,3,5,9,yes,flight london belfast delayed managed reach counter 1100 told able board sq317 depart 1125 however told ground staff stress assured try work thing throughout process friendly professional prompt get flight sq305 back singapore day departs 1255 fact get aisle seat leg space stressed whole morning delayed earlier flight breathed sigh relief thanks ground staff preeti kaye
22-06-2022,Singapore Airlines,True,Family Leisure,Jun-22,Amsterdam to Singapore,Business Class,5,3,4,3,5,10,yes,thank cabin crew flying 20 june 25 year covid ravage singapore airline still maintains outstanding service food complimentary wifi worked well sad book cook available flight singapore minor singapore airline still best
19-06-2022,Singapore Airlines,True,Solo Leisure,Jun-22,Hanoi to San Francisco via Singapore,Economy Class,2,5,1,3,4,4,no,second leg trip hanoi san francisco sq032 june 16th flight wish review reserved seat honored first given seat totally unacceptable requested another aisle seat second seat exit row directly next door facing crew jump seat new seat storage pocket since seat front monitor tray table attached toilet directly behind crew seat giving little privacy almost chance sleep toilet traffic true new seat extra leg room quite miserable seat due lack privacy use floor storage need thank god snack rear 2 meal served pretty bad flight attendant helpful throughout flight seriously consider option flying route future
17-06-2022,Singapore Airlines,True,Business,Jun-22,Singapore to Dubai,Business Class,3,2,1,4,1,1,no,singapore airline expensive budget airline service poor call center worst flight worst food business class experienced service slow always wine option like economy wiif working overall trip
14-06-2022,Singapore Airlines,False,Solo Leisure,Jun-22,Newark to Ho Chi Minh City via Singapore,Business Class,2,5,1,4,4,7,yes,thought excellent service ground staff staff plane really go way help downside thought mediocre food wear mask entire time 18 hour flight fact ticket say change complimentary want charge full price ticket change
12-06-2022,Singapore Airlines,True,Family Leisure,May-22,Singapore to Sydney,Business Class,2,5,4,4,4,10,yes,first family holiday 2 young child since pandemic hit even change due covid hot towel etc standard remains remarkable especially warmness cabin crew extra care towards 4 year old 6 year old child drink replenished throughout flight food drink great book chef option signature lobster dish meat tender get flight meal departure arrival time usual great effort cabin crew
11-06-2022,Singapore Airlines,True,Couple Leisure,Jun-22,London to Singapore,Economy Class,5,1,4,4,3,1,no,prior flying nightmare trying rearrange flight quarantine rule changed email replied uk telephone line required pin proceed change required possible online purchased aisle seat allocated one changed booking flight disappointing took 1230pm 1 half hour served curry rice roll ice cream two drink service flight 12 half hour second meal breakfast served 95 hour later unfortunately seat near galley door staff quarter crew slammed door nearly every ten minute really inconsiderate thought quite disgruntled attempted get refund seat purchased voice complaint yet found impossible contact
08-06-2022,Singapore Airlines,True,Family Leisure,Dec-21,Dubai to Bangkok via Singapore,Business Class,2,3,4,3,1,2,no,singapore airline longer used call centre disgrace fails miserably job checkin chaotic inflight service dropped dismal level welcome drink hot towel menu given meal one worst ever egg dry rubbery far better meal economy class flydubai budget airline
06-06-2022,Singapore Airlines,True,Solo Leisure,May-22,Phuket to London via Singapore,Economy Class,4,3,1,5,2,3,no,best aircraft fleet little apprehensive flying 737 max8 phuket turned jewel fleet beautiful spacious modern aircraft unusually good legroom need upgrade short flight catering let side ok short flight serving wet noodle cardboard carton sensible ’ easy spill splash shirt good look turbulence 30 minute fasten seatbelt sign came unfortunately stayed remainder flight even though turbulence ended 45 minute barring access lavatory sinlhr a380 complete nightmare aisle seat large male next spilling seat space 13 hour forcing aisle space crew repeatedly knocked either rushing plane bashing catering trollies resulting sleep never apology crew food enough many previously supplied item missing never use
06-06-2022,Singapore Airlines,True,Solo Leisure,Apr-22,London to Bangkok via Singapore,Economy Class,5,1,2,3,2,3,no,first flight 26th april tatty 777300 saving grace passenger middle seat carpet aisle threadbare seating upholstery better scruffy fruit salad cheese cracker one choice breakfast cold roll served butter put conserve pre meal drink service one beer 1 glass wine served meal wifi flight flight entertainment rebooted 5 time crew good leg regularly passing cabin water sin bkk modern a350 looking forward 1st flight a350 seat thin little support saving grace centre seat occupant crew seemed training young people following older crew member around purposely selected singapore airline flight following precovid reputation extra expense
01-06-2022,Singapore Airlines,True,Solo Leisure,May-22,Singapore to Newark,Premium Economy,3,5,2,1,5,10,yes,sinewr purchased ticket one 16 standalone premium economy seat check changi quick tried purchase lounge access turned gate opened 50 minute prior boarding boarding smooth seemed full flight seat adjacent stowage bin perfect bin could comfortably hold rimowa attaché business class took time flew different route incoming flight flew asleep cabin crew gently tapped shoulder eat ana eva let sleep tag seat returning later meal good mushroom lot flavor twothree round drink included recommenced sleep woke cabin crew appeared taking drink order brought back snack crew continuously smiled warm professional throughout flight continued check ensure ’ go empty second meal served endless drink round ife par ’ previously experienced singapore airline landed ewr time bag quickly appearing would definitely fly singapore airline
27-05-2022,Singapore Airlines,True,Couple Leisure,May-22,Singapore to Phuket,Economy Class,3,2,5,4,2,2,no,25th may flew sq736 phuket young child running aisle turbulence approach landing taxi gate parent absolutely ’ care cabin crew ’ either
23-05-2022,Singapore Airlines,True,Business,May-22,Brisbane to Munich via Singapore,Business Class,1,4,1,3,4,7,yes,recently also travelled emirate thought might interesting compare business class singapore airline singapore airline travel brisbane munich frankfurt brisbane course via singapore trip busy business trip everything needed time hasslefree singapore airline exuded high quality personal service aircraft spotless cabin quiet including one sector singaporebrisbane number baby turned disappointing food wine including choice available emirate far better category also singapore airline hot towel printed menu maybe due recent covid issue comparison emirate stark also lounge access quality poor silver kris lounge singapore midnight resembled packed work canteen bad day boarding quite chaotic number place especially frankfurt often seems case singapore airline a380 flight frankfurt nevertheless quality cabin staff sector absolutely superb let hope quality food wine improves
22-05-2022,Singapore Airlines,True,Solo Leisure,May-22,Newark to Singapore,Business Class,3,5,5,3,5,10,yes,business class longest commercial flight purchased ticket february sq counter ewr opened thought rather late considering pandemic previously jfk fra counter opened earlier check quick efficient stress virgin atlantic lounge nice however alcohol early morning boarded time upon sitting greeted surname welcomed aboard rimowa case would fit space stowed overhead airborne lunch order taken braised shortribs constant infinite drink round flight surname used turkey served second meal thai chicken lot flavor seemed rather small sent text friend proceeded get hour sleep landed changi time speedy stop immigration case one first 10 flying singapore airline since 2008 definitely continue fly
14-05-2022,Singapore Airlines,True,Couple Leisure,Mar-22,Singapore to Adelaide,Economy Class,1,3,5,5,1,1,no,disappointing service sia plane dirty departing sin staff communication poor staff curt point thinly veiled rudeness lot room improvement
13-05-2022,Singapore Airlines,True,Business,Apr-22,Frankfurt to Ho Chi Minh City via Singapore,Business Class,2,1,4,5,1,2,no,welcomedrinks offered papermenu available newspaper magazine offered slipper eyeshade sock request toothbrush shavingkits washroom instead request amenitykit containing toothbrushset pair sock quality quantity food lowered significantly cold food item covered plastic cheese plate prepacked 2 tiny choice lucky get solitaire pps member second one even slice lemon good glass tea simple gin tonic available wine offered based red white request bottle shown yet description taste drinking experience – thanks menu food chance enhancing appetite looking menu upfront chance check quickly kind food enjoying right need open digital menu – mean pause movie watching search meal menu finally get description dish manage find praline offered main meal anymore grand marnier cordon rouge available hot towel refresh boarding meal sleep chocolate eg ferrero rocher snackselection replaced cheap noname cooky come seethrough plasticcontainer silverkrismagazine available online internetconnectivity poor flight work 50 flighttime significant lower service amenity significantly higher price
11-05-2022,Singapore Airlines,True,Couple Leisure,Apr-22,Auckland to Delhi,Premium Economy,5,5,2,5,1,3,yes,unpleasant experience singapore airline originally purchased ticket india auckland delhi delhi auckland via melbourne leaving 9th april coming back 24th april received email 11th february flight sq4235 cancelled melbourne auckland contacted call centre tried rebook flight choose option rebooking 31st may delhi auckland via singapore less transfer flight number sq403 sq4281 operated air new zealand call centre operator informed u economy ticket sold flight option purchase premium economy ticket paying extra 93760 nzd charged amount 6th march excited come back auckland first time life premium economy unfortunately excitement totally crushed realized board plane economy class upon check online tried contact call centre unable get hold operator 3 time totally understand current circumstance delhi airport staff lovely unable upgrade ticket dont mind economy ticket normally would upgrade flight case choice charged extra amount nothing
09-05-2022,Singapore Airlines,True,Couple Leisure,May-22,Singapore to London,Economy Class,4,1,2,4,1,1,no,recommended food restriction requested many day via app call flight sin lhr gluten free nonbeef mean however request pending flight crew offered serve “ pasta bread ’ instead gluten free meal feeding back airline ’ response
08-05-2022,Singapore Airlines,True,Solo Leisure,Apr-22,Sydney to Singapore,Economy Class,4,5,1,5,1,1,no,5 star flight attendant always friendly helpful a350 seat thin hard boarding process unorganised quality food terrible silverkris lounge changi airport chaotic impossible find seat
04-05-2022,Singapore Airlines,True,Couple Leisure,Apr-22,London to Auckland via Singapore,Economy Class,1,1,5,5,1,2,no,recent flight singapore airline worst travel experience unable travel new zealand almost 3 year due pandemic border finally open booked flight singapore airline expensive airline thinking spending money would worth long wait wrong outbound flight sq 305 17 march 2022 london singapore delayed 1 hour 53 minute led u unable make connection flight auckland sq 281 18 march 2022 technical fault also flight delayed causing missed connection time auckland staff onboard plane idea going happen even though aircraft connection make gave u information incredibly unhelpful arrived singapore even worse state affair greeted makeshift desk everyone scrambling give new ticket literally hundred people missed connection told missed flight next connection 14 hour away food voucher hotel room offered told airport hotel booked however walked managed get room cost next flight also packed even though partner paid extra money seat together new plane unable accommodate sit separately partner food intolerance none meal catered next 10hourlong flight offered crisp entire flight honestly could believe bad whole journey arrived auckland completely utterly exhausted really bad start trip looking forward long time return flight luckily made connection would say meal customer service gone downhill feel like traveling premium airline since home complained singapore airline asked refundcompensation outward flight hotel pay however claim fault refusing refund
04-05-2022,Singapore Airlines,False,Solo Leisure,Apr-22,Paris to Phnom Penh via Singapore,Business Class,3,5,1,5,1,6,no,since covid singapore airline service going price going phnom penh paris approximately 2800 3300 around 5 6000 dont give amenity kit may ask also propose anymore drink like champagne taking lounge quality also like presume covid excuse everything still paying price accept presume quality company service clearly going hope improve going back best reading certainly try another company see difference
29-04-2022,Singapore Airlines,True,Solo Leisure,Mar-22,London to Manila via Singapore,Economy Class,3,5,1,4,5,9,yes,spending little flight intended flying return journey singapore happy overall experience second none check lhr seamless even necessary covid check place done efficiently check staff boarding plane immediately became aware singapore girl exceptional customer service airline known food service efficient rapid wide selection snack available fruit bowl also crisp etc flight flight manila smooth service also great even smaller less crowded flight staff continued deliver amazing professionalism attention detail attention detail became noticeable return flight singapore london another comfortable pro professional flight manila boarded flight london reason unknown booked seat hadnt reserved one first prefer also sit back plane mentioned cabin crew immediately took plane flow oncoming passenger guy felt embarrassed took ground staff radioed gate change boarding pas aisle seat without fuss question asked moved seat many meal trolley cater expected number passenger specific area plane moving factored surprise overheard cabin crew day mr taylor moved seat 67f 46h left plane cabin crew door said thank flying see soon mr taylor overall singapore airline hand best aside ground team singapore airport experience amazing definitely booking flight hopefully try world class business class
29-04-2022,Singapore Airlines,True,Solo Leisure,Jan-22,Singapore to Zürich,Economy Class,4,4,3,3,1,1,no,airline refuse refund ticket may 2022 request instead rebook ticket refund possible also never replied contacted airline april 20th via portal received answer also called customer service last week wait 1 hour someone picked person picked helpful putting hold least another 20 minute total end request refund ticket credit money least rebook ticket class another date fulfilled told could expect another call manager week happen
28-04-2022,Singapore Airlines,True,Couple Leisure,Apr-22,Kuala Lumpur to London via Singapore,Business Class,1,4,2,5,3,6,yes,flown sq many time feel standard dropping contacting customer service impossible call back take 3 working day issue check boarding expected lounge singapore disappointing poor selection food crowded reasonable service flight service ok efficient warm seat good dated food average welcome drink towel ignored long 13h flight unless ask help ’ get wrong sq still average losing ground fast need buck start improving customer service ’ keep u waiting hour reply chat
23-04-2022,Singapore Airlines,True,Solo Leisure,Mar-22,New York to Ho Chi Minh City via Singapore,Premium Economy,3,3,1,5,1,1,no,checkin process jfk worst checkin experience ive experienced waiting checkin 2 hour line didnt move agent extremely inefficient one last customer check 30 minute departure time counter agent escorting group lasttocheckin customer security checkpoint could skip line late somehow one left security line service board terrible despite highregarded inflight service singapore airline usually known service slow flight 160 customer sat one single seat toward end aircraft steward kept bumping like sitting aisle didnt even apologize food ok best worst part probably lavatory truly disgusting trash everywhere floor
19-04-2022,Singapore Airlines,True,Couple Leisure,Apr-22,London to Manila via Singapore,Economy Class,5,1,1,3,1,1,no,wife booked ticket manila london week booked received email clearly stated could upgrade business class showed price jumped booked got email saying upgraded 2nd leg singapore manila called told upgraded london manila leg business class full told c rep need business class 3 hour flight requested refund lady went ask supervisor told u company policy refund went happy customer unhappy one food airline nothing memorable flight staff great disabled average service much better usual carrier qatar airway bad experience 7 year ago sq swore never fly wish kept decision
18-04-2022,Singapore Airlines,True,Business,Apr-22,Newark to Singapore,Business Class,5,5,1,4,1,1,no,sq system almost never get mileage accrual ticket change right called 29 time last 12 month contact number average waiting time 1 hour wasted much time line service downgraded much amenity gone food low quality book chef mostly available even claim website
08-04-2022,Singapore Airlines,True,Business,Apr-22,Paris to Singapore,Economy Class,4,4,3,5,1,1,no,worst experience paris cdg airport baggage weight policy insane nairobi paris coming ny decided extend singapore heading hanoi allowed 50lbs 23kgs every airline singapore airline allow 30 kg total tried charge 700 16 extra kg ended arguing took stuff stuck jacket carry
07-04-2022,Singapore Airlines,True,Solo Leisure,Feb-22,Amsterdam to Singapore,Economy Class,2,3,5,4,3,8,yes,onboard service food seat entertainment good sudden unreasonable pricing policy change totally annoying corona sq sold economy litevaluestandard vaccinated travel lane vtl ticket certain term condition class economy lite offered needed 1 lowest fare 2 25kg check 3 ability change part trip use without additional fee whole return ticket price similarcheaper original ticket changing ticket worked fine made happy purchase however since travel restriction singapore relaxed sq changed pricing policy without notice small letter charge unreasonable ticket price change 1 flight leg want change 2 look oneway ticket price leg trip rather whole ticket price 3 full trip fare paid deducted oneway ticket price often double new return ticket similar date 4 youre asked pay remaining difference order change ticket
06-04-2022,Singapore Airlines,True,Couple Leisure,Apr-22,Melbourne to Singapore,Economy Class,3,4,3,4,2,1,no,water juice served one half hour ridiculous food serving chaotic crew moving back ward forward disorganised fashion ordered hindu non veg meal ordered meal missing cabin crew list quantity food horrific service place chaotic questioned said 30 kid travelling full flight
06-04-2022,Singapore Airlines,True,Solo Leisure,Mar-22,Paris to Phuket via Singapore,Economy Class,4,4,5,4,3,1,no,aircraft crew nice people helpful kind customer service honestly worst ive ever seen impossible change booking online thailand impossible contact answer mail phone would never fly
05-04-2022,Singapore Airlines,True,Solo Leisure,Apr-22,Sydney to Singapore,Economy Class,4,3,2,5,5,10,yes,flew today 5th april 2022 1500 flight cabin crew fantastic kind helpful caring would definitely travel one best experience ive well done sq keep good work
02-04-2022,Singapore Airlines,True,Couple Leisure,Mar-22,Singapore to San Francisco,Business Class,3,3,1,4,5,9,yes,wife holiday trip usa taken sq32 313 sia business class seat 15d f happy check boarding smooth although covid 19 document verify crew board cheerful helpful soup taste peppery need improve singaporean like chicken rice rice super nice chillie chicken could better abit flavour appetizer salmon prawn nice like cheese biscuit well ask red wine would like ’ chosen barrosa red wine familiar initial stage suggest stewardess could recommend one since indecisive red wine choose asked arrival custom form fill steward stewardess told u done online arrived sfo ground staff told u requirement fill form sia need update cabin crew bit worry usa 10 year cabin crew ’ fault overall cabin crew team board cheerful helpful totally enjoy flight business class especially wife first time business class enjoy new business class seat lot totally worried could sleep food seat converted bed comfortable sleep
26-03-2022,Singapore Airlines,False,Couple Leisure,Mar-22,Manchester to Sydney via Singapore,Economy Class,2,4,1,3,5,7,yes,mansinsydsinman earlier month first longhaul flight since pandemic ’ always loved singapore airline still generally friendly service although felt cabin crew mansin leg bit less wondered might due travel fatigue laying iah fourth four sector inflight catering big issue sq trip flight time mansinman longer due war ukraine russian airspace closed reckon least two hour bit frustrated two meal opposite end 14 hour lack printed menu due covid ’ understand always printed distributed fresh anyway meant half way first 14 hour actually paid bit internet access could see refreshment offer supposed free ’ work although hindsight asked hungry meal refreshment alcohol serving way small entertainment great upgrade ife since last flew sq back nice seating economy good always nice three four leg free seat next although one a380 seat angle far back people like ’ quite uber luxurious sq day gone still think great airline fix catering especially
20-03-2022,Singapore Airlines,True,Business,Mar-22,Melbourne to London via Singapore,Business Class,1,4,4,4,4,6,no,a350 melbourne singapore regional configuration unsuitable nearly 8 hour flight seat hard many business class section food served microscopic proportion drink boarding waited 90 min first refreshment a380 upper deck many business class seat window obscured seat rock hard though bigger storage previous flight long delay getting refreshment long delay serving food got impression many business class seat a380 good service possible transit changi krisflyer lounge packed nowhere sit overheated
12-03-2022,Singapore Airlines,True,Solo Leisure,Mar-22,Singapore to Male,Economy Class,4,5,5,4,1,2,no,singapore male inflight entertainment even music towel appetiser choice meal coffeetea offered takeoff 1 toilet locked entire flight landing usable toilet filthy hour booking route 2 flight day price night flight operated a350 inflight entertainment day flight took difference ticket price website prompt user flight entertainment smile friendliness whatever happened singapore girl great way fly
10-03-2022,Singapore Airlines,True,Family Leisure,Mar-22,Munich to Singapore,Business Class,4,3,5,4,4,9,yes,first time sq business long time excited see like especially covid compared qatar hard product good especially q suite book cook worked well course course service chicken satay amuse bush meal excellent standard service went beyond 2 year old son feeling unwell assisted would ever hoped flight bit turbulent normal due different route avoid russia ukraine flight landed late due headwind luggage time cleared immigration downside lack touchscreen selection show good remembered
24-02-2022,Singapore Airlines,True,Solo Leisure,Feb-22,Singapore to Melbourne,Economy Class,5,5,3,5,4,6,yes,flew bangkok melbourne via singapore singapore melbourne flight sq237 seated 63h towards back flight full first day australian border open boarding procedure changi airport terminal 3 user changi know security flight changi typically individual departure gate unlike airport tends entering terminal terminal 3 theyve decided security 4 gate little pig pen 3 flight potentially 1500 people big enough line different flight cross little way organisation one seemed charge politely mentioned didnt seem organised met blank stare didnt expect changi airport cheerful informative crew attentive people need even economy plane interior pleasant clean inflight entertainment right ok food flight 0030 hour dinner shortly takeoff went light breakfast served 3 hour melbourne meanwhile hostess came round regular basis glass water breakfast arrived lightly cooked sausage scrambled egg bean nasty pasta tomato sauce smell capsicum egg seemed consist yoke small spoonful enough confirm wasnt fit consumption im keen airline food eater enjoy tray format im fussy inedible complained asked alternative vermicelli noodle stir fried chicken wasnt great much vermicelli enough sauce adequate hour later senior hostess came chatted asked wrong described egg said someone else also complained thanked asking extremely good nasi lemak going bangkok singapore january 8th scoot changi kitchen produce good food needless say singapore famous food please sq dont serve food doesnt pas muster 5am singapore time u would quite happy continental breakfast roll croissant jam butter bit pineapple yoghurt early day finding foot like lot sq traveller fond airline look forward hitting stride soont
08-02-2022,Singapore Airlines,True,Couple Leisure,Jan-22,Colombo to Sydney via Singapore,Economy Class,3,4,4,2,1,3,no,check excellent given fact pandemic took time movie need updated frequently food let portion small singapore sydney 8 hour given one meal included rice noodle seafood ice cream bread roll salad cheese cracker pre arrival meal given hot towel flight wifi never worked however staff polite courteous
25-01-2022,Singapore Airlines,True,Family Leisure,Dec-21,Manchester to Bangkok via Singapore,Economy Class,5,2,5,5,1,1,no,booked go thailand 161221 manchester wife positive covid test couldnt fly trying get touch singapore airline ignored tried phoning help line gave 1 34 hour booked directly airline case something like happened hasnt made difference
18-01-2022,Singapore Airlines,True,Couple Leisure,Nov-21,San Francisco to Bangkok via Singapore,Economy Class,1,2,4,3,1,3,no,flew coach class sfo bangkok november 2021 found singapore airline airline old used best airline asia seating cramped par competitor airline ana certainly better eva cathay pacific canceled connecting flight subsidiary airline scoot booked singapore air phuket singapore return leg notified email 16 day scheduled flight informed fly bangkok singapore phuket rebook singapore air scoot telephone customer service agent meant total revision itinerary losing nonrefundable ticket already purchased flight thailand spent total 4 hour hold attempting without success reach agent called bangkok singapore office avail even travel agent call u agent line gave 12 hour hold tried email told u would get back u 714 day gone phuket bangkok airport singapore air office closed gave flew ana home answer phone returned found would refund tax sent letter post corporate headquarters one month later response even acknowledgment receipt
14-01-2022,Singapore Airlines,False,Couple Leisure,Jan-22,Melbourne to Manchester via Singapore,Economy Class,5,5,1,3,2,3,no,ive got say experience flying melbourne – singapore singapore – melbourne completely turned singapore airline new fit out a350s reduced seat pitch seat step back quality cushioning thin hard uncomfortable seat poorly constructed seat front would buckle bend every time average size person moved meant knee copped pounding given crammed seat reduction space new seat negate sia feasible selection airline thankfully plane singapore manchester suffered upgrade reminder bad melbourne – singapore update meal also underwhelming compared prepandemic basic option accompaniment took 3 hour take provide food remove tray due one trolley cart servicing aisle economy cabin whole experience much smacked airline taken beancounters cutting cost every turn possible cramming people plane providing less food staff ultimately experience shade sias glory day prepandemic
12-01-2022,Singapore Airlines,True,Family Leisure,Dec-21,Singapore to Sydney,Business Class,4,5,1,5,2,3,yes,quality food beverage dropped significantly compared usual business class offering 1 meal served flight asked choose whether dinner upon departure breakfast prior arrival meal average morning didnt even yoghurt cereal offer kid child age 3 5 bc also disappointing airline calibre
30-12-2021,Singapore Airlines,True,Family Leisure,Dec-21,Dubai to Singapore,Business Class,4,5,4,4,2,4,no,trying contact call center nightmare lack customer service inefficient seat aircraft new regional business class seat bad ife also good 100mb free wifi nice crew good however food utter disaster 7 hour flight given 1 miserable meal rubbery egg mashedup vegetable book cook functioning sector choice welcome drink either standard gone drastically many aspect
28-12-2021,Singapore Airlines,True,Couple Leisure,Dec-21,Sydney to Singapore,Economy Class,3,1,5,4,2,4,no,boarding went smooth seat comfortable enough legroom really disappointed meal chose lemon chicken fried rice small portion salad offered bread roll plastic packet cold dry chocolate cake dessert okay usually flight east coast australia asia offer main meal pre arrival meal trip pre arrival meal given feel like sq trying save money ife good overall wont flying future
24-12-2021,Singapore Airlines,True,Couple Leisure,Nov-21,London to Singapore,Economy Class,5,3,2,1,1,2,no,booked return flight london singapore guarantee unlimited complimentary change due covid could travel nov 2021 want move flight oct 2022 online impossible move flight date later 12 month date booking made calling customer service tortuous partner made three call time waited approximately two hour speak agent time told make change manually agent try action change unable refer manager promise call back dont call back totally unacceptable latest call partner asked speak somebody senior agent speaking process transferring call cut nobody called back partner stressed upset matter taken dealing airline dont time waste phone trying resolve fivestar airline need treat customer respect day booking end flight flight service lack prior day travel need form part airline overall score singapore airline worthy award moment
22-12-2021,Singapore Airlines,True,Solo Leisure,Dec-21,Hong Kong to Singapore,Business Class,5,2,3,5,5,9,yes,cancel flight due suddenly tightened quarantine requirement set hong kong government 14 day 21 day upon return pay wrote email customer service request refund got back 3 day personal phone call although condition ticket non refundable kind refund fully processed immediately email confirm well kindness consideration difficult period traveling much appreciated glad loyal customer airline im gold kris flyer hope fly situation improved
22-12-2021,Singapore Airlines,True,Solo Leisure,Dec-21,Bangkok to Frankfurt via Singapore,Business Class,5,4,4,3,4,2,no,flight booked time covid situation still looking better chance able leave changi airport long layover looked good face singapore airline flexibility claim change flight website made booking flight 16h layover unfortunately thing looking good month ago tried change flight short layover tried contact sq via change flight form covid related reason website 5 request span month remain unanswered till today complaint email also replied also tried contact sq callcenter placed loop hour getting day trying told seat available booking class would informed ticket would reissued far good hour later called saying „ special fare ticket “ changed pay addition ended ridiculous amount declined back square endure 16h stay changi airport sq honor claim ticket flexibility carrier flew pandemic willing honor flexibility claim flight rather unremarkable polished qatar dining demand offered food average say least touchscreen tv average seat really noisy 777er long flight overall due non existing customer service ground recommended
17-12-2021,Singapore Airlines,True,Solo Leisure,Dec-21,Singapore to Frankfurt,Business Class,1,4,5,4,5,10,yes,due pandemic two year since boarded flight opportunity arose travel germany vaccinated travel lane vtl scheme booked round trip frankfurt business class product still retained high quality term attentive service cabin crew ordered meal book cook option lunch promptly served shortly take day flight cabin crew came around convert seat bed mode managed get good sleep dinner served 3 hour prior landing term hardware gone physical menu instead online menu available predeparture drink longer served avoid unnecessary contact passenger however meal still served course course like prepandemic time overall sq ’ business class product maintained quality despite pandemic still great way fly
03-12-2021,Singapore Airlines,True,Solo Leisure,Dec-21,New York to Jakarta via Singapore,Business Class,4,5,5,3,3,5,no,flying worst time omircon detected yet despite restriction requirement fly indonesia singapore airline good choice long flight flown sa many short haul asia discomfort trip due routing business class setup time route took poor communication truly sa seems thrive latter year frustration flying one never get person speak whether asia nyc la 400k mile therefore getting award ticket business class flown 40 year consistently ticket available mileage went frankfurt meant leave plane 6 hour middle night early europe lounge open go transit feel like zombie thank canada air open shower let talk poor design business class lack comfort staggered seating privacy bed could done mere mortal pushing button construction convoluted byzantine attendant physically configure flat bed mattress etc uncomfortable one contort oneself actual fit length staggered layout already angle flat bed easily go seat bed button pushing flown asia back usa less 5060 time last decade choice airline better route greater comfort jal qatar cathay year ago even malaysia air dont understand airline get high mark know agenda extend reach become premier european carrier continue fly sa asia short haul decide go vietnam many month delightful indonesia sa qualm let face flying particular phase pandemic nonstop testing nonstop mask wearing abbreviated service less perk enough make stop traveling thought well good hand flying lovely 21 hour counting stop frankfurt singapore good grief return ticket route 5 month ill need strength find choice wasnt october
01-12-2021,Singapore Airlines,True,Solo Leisure,Nov-21,New York JFK to Frankfurt,Business Class,1,3,4,3,5,10,yes,sq25 jfkfra business check counter know put final destination luggage instead insisted go fra get rechecked finally supervisor came showed put luggage virgin lounge nice comfortable although available meal option boarding fast easy crew came around take order offer blanket slim menu choice perignon covid accepted offered seat extremely spacious comfortable ife disaster flying singapore airline since 2008 24 november flight appallingly horrific turnaround ive previously experienced difficult use well landed fra proceeded next flight cant wait fly singapore airline business class longer route hopefully covid
21-11-2021,Singapore Airlines,True,Couple Leisure,Nov-21,Frankfurt to New York JFK,Business Class,5,3,4,3,3,7,yes,fra jfk still good safe airline massive cut down perfect first leg one one hand nice helpful crew hand visible customer empty plane asked something helped however friendly welcome drink amenity kit provided leg menu flight attendant explained lamb stew pork belly offer dinner eat lamb know many people like lamb neither would eat pork meal ok definitely business class quality vegetarian option thing flight back jfk fra 2 option flight back crew visible seat business class comfy expected still good giving lot privacy compared lufthansa business class good entertainment good classical selection fan classical music
15-11-2021,Singapore Airlines,True,Business,Nov-21,Bangkok to Sydney via Singapore,First Class,5,5,4,5,1,1,no,paid 7200 first business class ticket website buggy handle date change get error due technical error issue ticket right creditdebit card ’ charged although amount put hold card ’ requested bank release hold expected processed day reservation office touch soon assist booking urgent assistance get touch local singapore airline office apologise inconvenience phone service online chat put onhold indefinitely making impossible change date way isnt resolved flight need noshow way changingcancelling flight
