Review Date,Airline,Verified,Type of Traveller,Month Flown,Route,Class,Seat Comfort,Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Overall Rating,Recommended,Cleaned_Reviews
16-09-2023,Singapore Airlines,True,Couple Leisure,Sep-23,Singapoe to Christchurch,Business Class,4,5,5,4,3,10,yes,speak highly enough superlative service received flight lost one earbud deep seat crew determined retrieve lovely hostess thrust wrist seat working fished earbud sustaining pain minor abrasion unbelievable devotion service every aspect crew service impeccable well wholeheartedly recommend singapore airline flown economy class london singapore service fabulous flight well writing review inflight wifi seems working fine first time experience
15-09-2023,Singapore Airlines,False,Family Leisure,Sep-23,Perth to Phuket via Singapore,Economy Class,5,4,2,5,5,10,yes,always great new plane friendly service lot legroom time every time staff extremely helpful even economy food good always possible fly singapore airline thank big part holiday
15-09-2023,Singapore Airlines,True,Business,Apr-23,Brisbane to Singapore,Business Class,1,5,5,5,5,10,yes,flown sq256 brisbane singapore experience second none outstanding cabin crew well done sq
14-09-2023,Singapore Airlines,False,Business,Sep-23,Singapore to Paris,Premium Economy,5,1,4,1,1,2,no,premium economy singapore airline terrible seat hard uncomfortable food economy separate toilet pe cabin economy toilet ask bottle water amenity kit asked sock kit received contained sock toothbrush toothpaste staff nice premium economy simply premium price economy quality next time need go europe ill look transit u rather singapore
12-09-2023,Singapore Airlines,True,Solo Leisure,Sep-23,Singapore to Melbourne,Economy Class,3,5,4,4,5,10,yes,sq227 economy booked april fare starting 160000usd luckily able use mileage trip gate opened right time cabin crew going security boarded last welcomed aboard crew made comment attaché saying look like 007 nice touch one asked like rimowa nice see sq crew attentive small touch cabin jammed go around get seat sat 62g overhead bin use another one throughout flight nobody disturbed stuff luckily attaché fit seat also 1 lavatory rear aircraft got served lovely dinner noticed one female crew member suit flying sq since 2008 pondered meal engaged conversation said flight auditor feedback sir didnt tell appallingly horrific sq check fra maybe settled sleep one cabin attendant asked wanted aid cover eye said flew asleep woke 90 minute served refreshment multiple coffee round commenced crew approaching sleeping passenger refreshment landed mel announcement luggage coming late however sq ground staff luggage carousel go australia would definitely fly singapore airline
08-09-2023,Singapore Airlines,True,Solo Leisure,Sep-23,Newark to Singapore,Premium Economy,4,2,5,4,5,10,yes,world longest commercial flight premium economy solo seat bought ticket april sq counter ewr rather late open however incoming aircraft arrived late staff didnt know final destination help bother appreciated checked rimowa cabin crew arrived 40 minute boarding time ground staff novice boarding kind rough due misplaced announcement last board upon boarding greeted throughout walk seat one attendant even asked going smiled got way sq premium economy solo seat comfortable side bin hold much took time lovely sunny day use lavatory wait cabin attendant cleaning noticed expedited clean ife old gold section gone excess old movie available watched star war drink run commenced lunch arrived lunch attendant instantly apologized said 1 meal type however however promised multiple option later went ahead tasty followed ice cream another drink round dozed woke denmark went use lavatory however cleaned snackdrink run conducted really appreciate crew detail second meal iraqiran seafood option exceptional hot symphony flavor drink run followed dozed woke made italy pocket pizza next landed sin beautiful evening sq21 sq23 exceptionally shine
29-08-2023,Singapore Airlines,False,Family Leisure,Sep-22,Frankfurt to New York,Economy Class,5,5,1,5,5,10,yes,flew singapore new york first time pleased everything professional comfortable staff helped u everything nothing complain
29-08-2023,Singapore Airlines,False,Couple Leisure,Aug-23,Frankfurt to Sydney via Singapore,Economy Class,5,4,4,4,1,1,no,partner student ’ process moving home called add student krisflyer account ticket confirmed phone left note unfortunately ’ send email confirmation despite request ground crew asking email confirmation attempted charge u 600 euro extra weight €60kg despite allowance supposedly covering ground crew advised u pay attempt claim later previous experience costed €2000 ’ get return turned 4 hour flight ’ 2 hold another hour get reconfirmation value time avoid precovid singapore best class ’ begun nosedive
23-08-2023,Singapore Airlines,True,Solo Leisure,Jul-23,Hong Kong to Cairns via Singapore,Economy Class,4,5,4,4,4,7,no,always good cabin experience singapore gold member decade however recent baggage issue left gobsmacked tardiness callous behaviour landed sin stopover noticed delsey case 12kg total check 6 inch case fracture reported received case number arriving cairn next day customer service representative visible could pursue matter calling sq singapore 3 week finally emailed local representative saw bag damage photo offered 100 dollar full settlement new bag worth 400 dollar experience let reconsider future sq travel plan
21-08-2023,Singapore Airlines,False,Family Leisure,Aug-23,Vancouver to Delhi via Singapore,Premium Economy,5,5,4,4,3,5,no,baggage handling poor new suitcase badly handled 4 wheel broken pulling handle jammed upon lodging complaint simply said caused routine handling airline nothing bad expected airline among top airline world
21-08-2023,Singapore Airlines,True,Couple Leisure,Jul-23,Adelaide to Zurich via Singaphore,Business Class,5,1,5,3,5,9,yes,wonderful crew especially singapore zurich sq346 17723 marissa celeste joanne scarlet looked u wonderfully attended need fuss thankyou
13-08-2023,Singapore Airlines,True,Business,Aug-23,Phuket to Dubai via Singapore,Economy Class,1,5,4,2,4,10,yes,service excellent impressed see singapore airline continuing one favourite airline travel meal excellent inflight entertainment excellent cleanliness washroom perfect flight always wonderful travelling singapore airline always continue use airline future travel way go singapore airline
09-08-2023,Singapore Airlines,False,Solo Leisure,Aug-23,Manila to Sinhapore,Economy Class,5,4,4,5,5,10,yes,singapore airline impressed outstanding customer service despite unfortunate incident stolen passport rebooked flight twice cost showing exceptional flexibility support quick response transparent communication genuine care passenger make top choice hasslefree travel kudos singapore airline turning potentially disastrous situation shining example worldclass service
09-08-2023,Singapore Airlines,False,Family Leisure,Jul-23,Phnom Penh to Singapore,Economy Class,4,4,4,4,4,6,yes,flight arrive late cause 50 minute delay overall bad flight food tasty seat comfortable best inflight entertainment trying best make delay return flight 1hour 10 minute delay also bad flight flight
03-08-2023,Singapore Airlines,False,Family Leisure,Jul-23,Frankfurt to Singapore,Economy Class,4,5,1,4,5,10,yes,year returned fly singapore airline year absence regret service food everything way better airline flew including emirate last year glutenfree meal singapore airline tasty unlike emirate gf meal impeccable service caters need even whim passenger including request slice lemon tea polish way nadine fullfilled ease smile sq325 flight 16 july 2023 god bless nadine
22-07-2023,Singapore Airlines,False,Couple Leisure,Jul-23,Sydney to Singapore,Business Class,4,5,3,3,5,9,yes,thank crew chi fred shin ru mabel fhri gui fang long time since traveled singapore airline amazing great service food extremely comfortable seating
19-07-2023,Singapore Airlines,True,Couple Leisure,Jan-23,Davao to New York via Singapore,Economy Class,5,5,4,5,1,1,no,singapore airline still reimbursed lost bag back early january fighting month finally agreed give money losing stuff approved back may 18th said please allow month final approval july 17th still nothing singapore airline far worst customer service ever seen please fly singapore airline
17-07-2023,Singapore Airlines,False,Family Leisure,Apr-23,Singapore to New York,Business Class,5,5,3,5,5,9,yes,sq silver kris lounge changi t3 good normal excellent food choice good seating flight uneventful despite slight delay departure flight quite bumpy sometime japan expected announced captain though nothing airline realized american carrier tend change route altitude encountering turbulence asian carrier seem go experienced quite consistently ordered meal bookthecook boon tong kee chicken rice underwhelming lobster thermidor nice service excellent expected wifi complementary j passenger worked quite well
16-07-2023,Singapore Airlines,True,Solo Leisure,May-23,New York to Frankfurt,Premium Economy,5,5,4,5,5,6,yes,looking forward much experience singapore airline even a380 bulkhead seat premium economy first row lower level nice smooth flight ife adequate little disappointed level service ive always heard attentive singapore girl ieflight attendant sq service far worst ever airline good anticipated maybe comparing absolute best service ever airline flew last overseas flight taipeibased airline dont get wrong bad good expecting
09-07-2023,Singapore Airlines,True,Family Leisure,Jul-23,Denpasar to Kansai via Singapore,Economy Class,3,3,3,2,4,2,no,unpleasant experience flying singapore airline sq 622 july 9th 2023 1355 sin kix airport one staff plane door supposed help wife cover baby stroller plastic bag refused job ask wife saw covered others baby stroller plastic bag front eye refused thing unacceptable rude
04-07-2023,Singapore Airlines,True,Solo Leisure,Jul-23,Auckland to Singapore,Economy Class,2,4,3,4,4,10,yes,first time singapore airline flight pleasantly surprised quality gluten free meal offered variety inflight entertainment excellence service continuous cleanliness toilet overall ease boarding flying course airport
28-06-2023,Singapore Airlines,True,Family Leisure,Apr-23,Hanoi to Singapore,Business Class,1,5,4,4,4,8,yes,receive much assistance noi bai side good changi side arrival song hong lounge decent good food nice view apron singapore airline used a350900 3hour flight amazing bookthecook meal decent though good would like inflight service excellent
27-06-2023,Singapore Airlines,True,Family Leisure,Apr-23,Singapore to Ho Chi Minh,Business Class,4,5,5,2,5,9,yes,silver kris lounge sin t3 big nice however finding good seating peak time still challenging lounge offered good selection food including western chinese local option flight sq regional a350900 similar flatbed seat premium airline longhaul equipment really nice sub 2hour flight inflight food service nice short flight
27-06-2023,Singapore Airlines,False,Family Leisure,Apr-23,New York to Singapore,Business Class,1,5,5,4,5,7,yes,supposed fly sq25 singapore via frankfurt flight canceled gate 4 hour past departure time without explanation flown sq many time suspect jfk rather airline however still bear responsibility addressing customer rebooked nonstop sq23 singapore following day ended a350900xlr quite nice still prefer a380 due flight change get book cook meal inflight service quite nice expected sq
23-06-2023,Singapore Airlines,True,Solo Leisure,May-23,Brisbane to London via Singapore,Economy Class,5,4,1,4,2,2,no,booking flight advised travel agent coeliac need gluten free diet also allergy dairy egg needed gf vegan meal thinking would easier option boarded flight advised could either gf meal vegan gf dairy suitable vegan gluten advised contact staff airline arrived organise return flight fruit lovely cabin crew sourced business class bag potato chip contacted travel agent informed listed gf vegan meal contacted singapore airline person spoke said acceptable needed combination two dealt one allergy per person would need drs certificate told take food ended amount room available plane minimal awkward get bag ’ elderly crew managed source fruit
20-06-2023,Singapore Airlines,True,Couple Leisure,Jun-23,Singapore to Milan,Business Class,3,5,2,2,3,6,no,find appalling sa ’ flight attendant allow child seated economy come visit parent business ’ pay excess 5000 per ticket sharing aisle people irritated noise produced seated 17d person question a17 child came night played loud game hearing child ’ talking laughing sleep believe ’ professional behavior part sa ’ fa ’ allowed place parent minor different class let alone let visitor matter age flying singapore airline longer unless problem get fixed
16-06-2023,Singapore Airlines,False,Couple Leisure,Jun-23,Manchester to Singapore,Business Class,3,5,4,2,3,5,no,worst business class seat sq still business class seat place put foot line rest body transition bed sitting button push rather get seat flip seat handle get back seatbed
16-06-2023,Singapore Airlines,False,Solo Leisure,May-23,London Heathrow to Singapore,Economy Class,3,5,1,4,3,7,yes,flew singapore london heathrow economy class sq319 airbus a380 flight left arrived time positive flight crew pleasant friendly polite still high standard give lovely welcome arrive onboard seat fairly comfortable enough space stow belonging move around cabin given sleeping pillow blanket negative singapore airline cut quality diversity food drink offer standard food previously experienced sq flight presentation good mediocre juice water alcoholic beverage offered first get plane menu toilet ’ clean small longer get amenity kit toothbrush eye shade ear plug sock newspaper bring back hot towel service
12-06-2023,Singapore Airlines,True,Couple Leisure,Feb-23,London to Auckland via Singapore,Business Class,5,3,1,5,3,6,no,travelled singapore airline many year ago economy class travelled time business class long flight service provided latest trip good however pre order food disappointingly arrive flight menu option good biggest problem seating arrangement business class seat hard uncomfortable weird cover provided increase comfort problem calf support way shape form big impact leg comfort flap thing came onlyto back knee useless second problem tunnel slide flat sleeping position instead tunnel shelf pulled side seat instead laying flat supposed achieve side shelf meant sleeping angle uncomfortable understand singapore airline would ever believe seating arrangement would provide comfort cost huge additional benefit comfort health older people travelling outcome course ’ travelling business class singapore airline really sad
09-06-2023,Singapore Airlines,False,Family Leisure,Jun-23,Singapore to Los Angeles via Narita,Premium Economy,1,3,4,5,5,9,yes,would like give special praise air stewardess nurul served premium economy cabin proactive asking suggesting drink snack eat throughout trip friendly good listener conversant
07-06-2023,Singapore Airlines,True,Solo Leisure,Apr-23,Singapore to Bangkok,Economy Class,3,1,1,5,2,2,no,great way fly booked air ticket flight departure timing brought forward 7 hour option accept reschedule cancel get refund chose third option put thru multiple individual seem know contradicting eventually received email say refund processed would take 6 week well 6th week yesterday wrote enquire told processing today received another email proper refund notice time say another 6 week refund come thru
01-06-2023,Singapore Airlines,True,Business,May-23,Singapore to Sydney,First Class,4,1,2,5,4,6,yes,first suite lot space lot gadget fellow traveler might impressed rather disappointed outline design suite bed direction travel across suite narrow hard bed nonsleeping position hang wall next suite like white chunk wood order dine table one turn chair towards aisle towards fellow traveller opposite suite private case door close properly leg sydney technical issue suite either door could closed properly entertainment system work properly seat belt fit mattress etc add well singapore airline seems cut quality diversity food wine offer caviar nicely presented met quality standard first class food way singapore enjoyed swiss first class product frequent traveller product first class exception bathroom
30-05-2023,Singapore Airlines,True,Solo Leisure,May-23,Auckland to Singapore,Business Class,1,5,2,1,4,9,yes,flew sq auckland 350 6 may 22 may flight nice experience flight crew pleasant helpful especial thanks edward senior flight crew outward bound flight auckland singapore epitomised high standard sq expect staff seat fairly comfortable slightly awkward layout lie flat mode foot well angle ordered book cook meal delicious apart thai red curry served auckland singapore leg reminiscent boarding school stew flavour toilet cleanliness maintained high standard however leg sleeping pillow smelled sour sure pillow case clean actual pillow require regular washing well please bring back hot towel service
30-05-2023,Singapore Airlines,True,Solo Leisure,May-23,Singapore to London,First Class,3,3,2,3,4,7,yes,start finish service food cabin crew provided best 4 first class seat 777 expected enough space stow belonging move around cabin cabin crew attentive without intrusive two negative toilet tiny one almost need contortionist get changed pyjama seat although wide much padding recline uncomfortable sitting long period time lie flat mode good mattress provided made bed comfortable food exceptional beautifully presented hope hot towel service make comeback
30-05-2023,Singapore Airlines,True,Solo Leisure,May-23,London to Singapore,First Class,3,2,5,4,5,10,yes,suite a380 term comfort layout 100 better sq 777 although high standard service remains aircraft lovely welcome staff cabin crew exceptionally well presented grooming demeanour also appreciative addressed title surname older generation appreciates nicety suite comfortable lovely seperate bed two bathroom spacious many amenity food glorious special thank senior flight crew tasha indonesia friendly epitomised excellent sq also kelvin think flight manager
29-05-2023,Singapore Airlines,True,Business,Apr-23,New York JFK to Frankfurt,Business Class,2,5,4,4,2,5,yes,a380 layout nice appearance never experienced business class seat requires lay angle order use footrest space seat hardest ever encountered business class uncomfortable seat outbound return flight operated properly call flight attendant assistance numerous time seat button simply failed work amenity kit provided 1st business class flight experienced request eye shade ear plug slipper razor comb toothbrush etc available restroom significant time boarding drink served juice water champagne offered food direction mediocre best wine offering insulting flight attendant pour 2 small glass since serving 3 request made cabin staff polite courteous professional nearly service oriented qatar many 5star airline found quite telling sg used air india lounge business class passenger jfk even though air india regularly rated 1 lowest quality airline worldwide least fra used air canada lounge major improvement zero preference business class passenger fra boarding overall found totally disappointing failed deliver quality business class service many carrier
28-05-2023,Singapore Airlines,True,Business,May-23,Johannesburg to Bangkok via Singapore,Economy Class,3,2,5,5,2,1,no,slow poor customer service singapore airline flew johannesburg bangkok 20052023 upon arrival noticed luggage damaged bottom bag broken wheel broke contacted singapore airline assistance replied several different email requesting documentation picture sent flying back johannesburg tomorrow 29052023 without bag use ive indicated urgency singapore airline there regard
26-05-2023,Singapore Airlines,True,Couple Leisure,May-23,Manchester to Singapore,Premium Economy,2,5,1,4,1,1,no,left 25 hour late almost missed singapore airline connecting flight skyrail terminal working 25 min get terminal 1 terminal 3 arrived gate told go singapore airline sign departed flight gate shut found passerby gate changed 25 hour previously another 10 min made luggage got plane find seated separately booked staff together arrived together got manchester told luggage would 4 day 5th day went airport 2 hour later emerged hopeful baggage arrived 6th day find suitcase missing roller damaged use money buy underware toiletry clothes 2 people suitcase refunded meantime use money get airport fly morning register vegetarian meal departing flight enter time previous flight lost 13 holiday 100 due delay allowed go business class lounge way compensation grateful vegetarian sausage leave glass wine compensation upgrade business class paid extra premium economy thought would comfortable relaxing couldnt worse
26-05-2023,Singapore Airlines,True,Business,May-23,Los Angeles to Singapore,Business Class,4,5,2,5,1,2,no,poor service flight attendant menu ’ understand attendant offering meal mask food served hour flight wine selection bad never saw flight attendant first meal 18 hour flight woken 8 hour flight ask needed lunch never saw flight attendant toiletry provided
22-05-2023,Singapore Airlines,True,Solo Leisure,Feb-23,Frankfurt to Singapore,Business Class,5,5,3,2,4,8,yes,always loved singapore airline flew class many many time occasion flew night flight frankfurt singapore aircraft got switched a350 onto a380 day generally great thing always love a380 however bulk head seat samegood option a350 a380 business class bed rather hard comfortable sleep regard prefer a350777 older a380s much ordered gluten free meal unfortunately dinner main pretty much inedible shame breakfast fine however service crew excellent usual
22-05-2023,Singapore Airlines,True,Couple Leisure,May-23,Tokyo to London via Singapore,Economy Class,4,5,3,3,2,5,no,hndsin pretty poor cabin staff didnt seem happy virtually bread roll thrown meal one 7hour flight hot enough cold place tasteless bag drop hnd disgrace online check queue moved faster one two desk open took 40 minute seems benefit reason checking online singapore airline app good either sinlhrsin better good cabin staff service food hotter better bag drop lhr smooth boarding well organized smooth pilot explained touch go landing lhr well panic mean 20 minute late already little behind schedule singapore airport pain every gate security check took quite long time outward trip prefer airport check needed transit passenger sinhnd better meal quite good service plane old though booked ticket eight month advance never cheaper yet reasonable wifi available register kris flyer number board couldnt id already registered ana mileage number restriction
22-05-2023,Singapore Airlines,True,Family Leisure,May-23,Kochi to Singapore,Economy Class,5,4,4,5,3,4,no,used airline recently trip india recommend airline ground service cabin crew service friendly neither welcoming 16 hour straight flight get two full meal snack nut sandwich offered unless ask meal service also different kid served first alwayssometimes yes meal also variety like others like fruit yogurt excited got ticket first time using airline use future
20-05-2023,Singapore Airlines,True,Couple Leisure,May-23,London to Singapore,Business Class,3,5,4,5,2,4,no,happened sq believe since covid embarked wide ranging cost cutting exercise focusing charging much flight skimping offer customer start lounge resembles crowded bus station need search seat bring back old lounge flight hot towel newspaper nut dinner amenity kit mattress food mediocre thing ’ changed first class cabin crew flyer sq 25 year never known bad
14-05-2023,Singapore Airlines,True,Solo Leisure,Apr-23,Brisbane to Singapore,Economy Class,2,5,4,4,3,4,no,long since ive flown singapore airline theyve consistently received accolade service even economy class however extremely disappointed service especially catering board 7hr flight brisbane singapore aircraft new a350 nice bulkhead seat allowed stretch inflight entertainment quite good redeeming factor flight unfortunately service staff mediocre warm approachable remembered food awful especially medium haul flight consisted meat veggie piled top gooey rice even salad appetiser used serve cold bun ice cream dessert washroom filthy wet sticky floor toilet paper sink even first hour clearly crew pay much attention cabin cleanliness unlike airline ive seen crew inspect facility bit cleaning check baggage delivery fine airport may priority status overall disappointed quality service reputable airline declined much
12-05-2023,Singapore Airlines,True,Couple Leisure,May-23,Singapore to Los Angeles,Economy Class,3,5,4,4,5,10,yes,sq38 sinlax may 9th 359 longest leg return trip se asia hubby flight full mostly couple single traveler singapore another security check waiting room gate traveler didnt realize go go waiting room many infrequent first time traveler dont know scan electronics take belt jacket cap making long line moved slow boarding done zone quite orderly however still line latecomer going waiting room gate check boarding begin make flight leave 25 minute later scheduled fa wearing mask per company precaution safety awareness policy however still friendly personable helpful courteous polite dedicated giving best service service started soon reached cruising altitude started drink service dinner second drink service many traveler indian fa quickly ran vegetarian meal option hubby interested settle chicken pasta good dinner light turned people sleep told snack available dinner lunch served 2 hour prior landing cockpit crew communicated well explaining flight plan leave updating u lax condition descent good identifying possible turbulence ahead always get notification fasten seat belt hit restroom always kept clean fa frequently refresh deodorizer entertainment system amazing full latest movie usual hard pick choose want watch next previous sq flight aircraft large 11 touchscreen usb work headphone plug requires two prong however still work well wireless headphone adapter one plug seat slide forward recline better position get rest semi reclining position light turned drink service lunch served fa worked hard serve u get everything done start descent lax arrived lax 1 hour ahead schedule thanks strong tailwind bathroom break casually mentioned one fa day birthday trip celebrate birthday 10 year anniversary lunch suddenly given two cake two glass champagne happy anniversary written plate card crew wow didnt see coming shout sq38 crew may 9th 2023 thank kindness gift
12-05-2023,Singapore Airlines,True,Couple Leisure,May-23,Denpasar to Singapore,Economy Class,5,4,2,5,5,10,yes,sq937 dpssin 050923 first leg return trip se asia hubby flight used 78x full vacationer mostly family many may traveled air take time line everybody boarding boarding done zone good thing boarding time hour departure time ground staff weed people lining boarding zone flight attendant usual sq nice courteous polite helpful even clueless passenger soon seated left 15 minute behind service started soon plane level fa efficient yet friendly communicative one even gave u second round singapore sling without u asking really appreciate short 2 hour flight fa able two beverage service meal must quite challenge meal offered using new sustainability concept paper container bamboo cutlery recycled found excellent proof sq serious effort go green reducing use nonbiodegradable material like plastic paper container quite sturdy even retains good heat nasi lemak portion bit smaller taste compared past one sq fa sq flight wear mask time part company safety awareness effort cockpit crew gave information flight plan leave current singapore condition start descent arrived 10 minute behind schedule overall another great flight sq
11-05-2023,Singapore Airlines,True,Couple Leisure,May-23,Istanbul to Singapore,Business Class,4,5,5,3,5,10,yes,despite allegation costcutting measure surfacing across internet social medium singapore airline still unequivocally undeniably best class era selfcheck kiosk selfserve apps human touch provides passenger remarkably special warmth comfort human element something irreplaceable technology cabin crew truly went beyond ensure passenger well looked addition every aspect flight checkingin process lounge boarding arrangement punctuality cabin announcement seat comfort functionality meal service inflight wifi timing baggage delivery also seamless flawless flying singapore airline premium cabin truly quite literally heavenly experience 40000ft sky
06-05-2023,Singapore Airlines,True,Solo Leisure,Apr-23,Singapore to Denpasar Bali,Economy Class,4,5,2,5,1,2,no,bad experience service quality singapore airline noticeably declined couldnt understand flight delayed 40 minute due late passenger singapore airline us environmentally friendly cutlery shorthaul flight quantity food served reduced unbearable thing gold member star alliance arrival denpasar wait 50 minute priority baggage flight plane arrived gate 2107 already 2200 got luggage finally although entertainment system interface nice many good movie music option
04-05-2023,Singapore Airlines,True,Solo Leisure,Apr-23,Frankfurt to New York,Business Class,5,3,3,5,1,4,no,flight singapore airline late 90 min arrival ’ inferior qatar airway business class underwhelming lounge okay onboard catering diningondemand quirky flatbed seat a350ulr new a380 meager amenity onboard cabin crew somewhat part singapore airline nearly par qatar airway
02-05-2023,Singapore Airlines,True,Couple Leisure,Apr-23,Singapore to Seattle,Economy Class,4,3,5,5,4,8,yes,22 april flight sg seattle experience flying singapore airline first time saw steward stewardess board cabin crew service excellent usual would like give special shout thanks cheryl jessica crystal top notch service befitting singapore girl name contrary inflight meal disappointment menu selection food quality presentation fit served board airline prestigious singapore airline pandemic time revitalise quality inflight meal
28-04-2023,Singapore Airlines,True,Solo Leisure,Apr-23,Denpasar to Bangkok via Singapore,Economy Class,2,5,5,5,4,10,yes,used singapore airline economy bali bangkok via sin check done quickly using ff status security passport control took around 30 minute used premier lounge okay coffee boarding gate 4a organised seat 58a exit row pretty comfortable departed time 2 hour 20 minute flight air lunch served regional boxed meal think great idea short flight food good served really great crew arrived sin little bit early transfer t3 t2 problem even time visit krisflyer gold lounge coffee gate connection boarding quickly done departed time found seat 56a fine boxed regional meal served proactive crew 2 hour flight arrived time bag delivered quickly taxi queue within 30 minute
28-04-2023,Singapore Airlines,False,Business,Mar-23,San Francisco to Hong Kong via Singapore,Economy Class,3,3,2,3,3,3,no,flight 14 march 2023 scheduled depart sfo 930am delayed due heavy wind understandable less understandable disorganized response included vague instruction update lack transparency continued delay weather cleared flight departed late told luggage would connecting flight landed hkg contacted sia refused offer compensation delayed flight asked eticket number original scoot ticket eticket number nowhere found scoot ticket receipt booking app disappears flight date everything help simply deflection responsibility
23-04-2023,Singapore Airlines,True,Couple Leisure,Mar-23,Brisbane to Johannesburg via Singapore,Business Class,5,5,5,4,4,9,yes,airline worth money every time flown staff always moving around cabin semi dark people asleep offering drink snack keep enjoyment flying food brisbane big improvement june 2022 food return singapore brisbane let cold tough beef two rude female cabin staff otherwise great service flight fly emirate airline mumbai johannesburg airline need look singapore business class five star
21-04-2023,Singapore Airlines,True,Solo Leisure,Apr-23,Cape Town to Denpasar via Singapore,Business Class,3,5,1,5,4,9,yes,used singapore airline cape town bali check cpt quick polite security immigration sq use bidvest lounge fine decent food seating boarding covered quickly soon seat 12a onboard drink served departing time flight make short stop johannesburg passenger remain aircraft small lunch served first leg nice crew new crew departed jnb time 10 hour flight singapore food lunchbreakfast service flight good seat tv option arrival singapore little early pretty bumpy flight transfer fine using silverkris lounge t3 coffee shower boarding flight bali time 78710 favorite sq aircraft departed little late 2hour 20 minute flight crew nice food bag delivered belt quickly great trip believe sq still best guess thing missing amenity kit
19-04-2023,Singapore Airlines,True,Couple Leisure,Apr-23,Milan to Singapore,Premium Economy,5,3,5,4,5,8,yes,mxpsin return first time sia long flight premium positive attitude whole cabin crew kind professional available satisfy passenger request food drink economy besides supplied sleeping mask sock night flight requested poor ife annoying loud music whole descent arrival finger good crew suspect last year lost something regarding quality famous
19-04-2023,Singapore Airlines,True,Family Leisure,Apr-23,Frankfurt to Kuala Lumpur via Singapore,Economy Class,5,5,5,5,2,4,no,flight started march 18 kulfra asked check baby stroller gate get germany food quality pretty bad upon arrival informed stroller make flight delay 3 day worse part stroller return damaged return flight april 15 fra kul found original seat bassinet seat changed go airport early make sure baby bassinet frustrating u 1yr old baby also ask check gate another bag contains baby item big go overhead cabin per crew upon check move back side aircraft seat booked food good well far 12hr flight crew helpful regularly offering drink snack sure new standard meal served less 1hr landing crew rushing meal upon arrival singapore delay bag wait check airport longer get clarification didnt know bag informed u delivered home baggage delivered luggage damaged unusable wheel caved fragile sticker gone
17-04-2023,Singapore Airlines,True,Business,Apr-23,Surabaya to Haneda via Singapore,Economy Class,3,5,1,3,1,1,no,flight delayed transfer changi airport smooth going flight 14 april 2023 sq929 subsin departure surabaya delayed arrived changi airport could get flight haneda flight changed narita airport change caused longer travel time haneda home less 1 hour narita 2 hour cost haneda 500 yen narita 4500 yen return flight 16 april 2023 sq631 hndsin flight arrival changi airport delayed could make connection flight surabaya luggage could disappointed singapore airline
13-04-2023,Singapore Airlines,True,Solo Leisure,Apr-23,Paris to Bangkok via Singapore,Business Class,5,5,4,3,5,7,yes,star alliance lounge paris rather mediocre crowded upper level closed apparent reason flight uneventful comfy seat good service stable wifi decent entertainment food quality presentation rather poor transit sg uneventful crowded lounge average food offering food short sector bkk much better flight paris singapore
09-04-2023,Singapore Airlines,True,Couple Leisure,Mar-23,Singapore to Auckland,Economy Class,5,5,2,5,3,6,yes,took sq285 sinakl 6323 sq282 aklsin 19323 service dropped comparison past experience sia world class hospitality latest tv advertisement claim sadly missing warmth friendliness cheerfulness unique character personality singapore airline disposable wet wipe provided boarded plane first meal took fairly long served meal crew would walking aisle water drink snack see return flight sq282 crew offer round orange juice water snack offer toiletry pack whether would recommend airline depends price point time booking comparison airline whole experience felt like regular fuss airline experience
04-04-2023,Singapore Airlines,False,Couple Leisure,Apr-23,Singapore to Frankfurt,Economy Class,5,5,3,4,5,10,yes,crew member friendly attentive especially friend felt uncomfortable vomited provided considerate care appreciated
01-04-2023,Singapore Airlines,False,Couple Leisure,Mar-23,Milan to Manila via Singapore,Economy Class,4,4,2,4,3,5,no,impeccable service aware timing connection sell ticket one hour stopover accept buy connecting flight less 2 hour time stopover
30-03-2023,Singapore Airlines,True,Family Leisure,Mar-23,Perth to Singapore,Economy Class,4,5,5,5,1,2,no,manned counter available economy class even 25 hour flight staff available assist u staff perth airport familiar self check kiosk issue took good 2 hour resolve check issue long line people waiting line u issue checking via online kiosk 2 staff walking around arrived 2 hour flight juggling queue toddler baggage finally printed boarding pas lug everything toddler cranky point waiting standing queueing self check baggage one time worst service ever also captain announced wifi flight
27-03-2023,Singapore Airlines,True,Business,Mar-23,Singapore to Paris,Business Class,5,5,3,4,4,10,yes,usual pleasant experience changi airport decent lounge swift security clearance flight uneventful quiet good food seat entertainment service even wifi reasonably fast stable overall highly recommended
27-03-2023,Singapore Airlines,False,Business,Mar-23,Bangkok to Singapore,Economy Class,4,3,3,4,1,1,no,sector first leg bangkok paris business class ticket received call sq day prior departure requesting voluntary downgrade due last minute aircraft change enough business class seat told would receive 200 plus sector upgrade voucher agreed told would receive email shortly detail never sent upon checkin told error would receive either cash voucher opted cash since use sector upgrade gate received letter would fare difference compensation case exceeded 200 three compensation version approached purser flight told payment would 200 another 200 version number 4 also told would mention case n flight report asked email address told would contacted shortly never happened also wrote sq response received trying get something appreciate treated like fool flight rather mediocre sqs new concept tiny portion cardboard box work spoon lukewarm tasteless laksa cardboard box probably one worst economy food ever seataircraft good comfortable
19-03-2023,Singapore Airlines,True,Couple Leisure,Mar-23,Bangalore to Brisbane via Singapore,Economy Class,4,5,5,4,5,10,yes,want congratulate crew attention service given u wife even asked name wah lian jeffrey vivian ying gloria sofia please convey best wish always flown singapore airline always near future
